source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Allantoic endothelial progenitor,Telencephalon,5.596457841499064,-0.29668469530229896,-8.668167832993698,0.0027890720484040517,0.0,463,4490
Allantoic endothelial progenitor,Trunk neural crest,4.810877846843561,0.22909694240863723,1.2972677361209566,0.04749494805998836,0.64,463,22
Allantoic endothelial progenitor,Vagal neural crest,5.201004424318739,-0.08820670614515673,-2.485404001334645,0.044465192534976564,0.96,463,176
Allantois,Allantois,8.5,0.0,0.0,0.0,1.0,2220,2220
Allantois,Amniotic ectoderm,6.042627984894857,0.6148633507753537,12.317841606485777,0.010624530208352,0.0,2220,317
Allantois,Anterior mesoderm,5.541856094951367,-0.1507723749504534,-5.501428197686402,0.018795051189584792,0.69,2220,667
Allantois,Arterial endothelial cell,5.613844234556821,0.21752095010187342,4.168194264879951,0.015267821263460638,0.45,2220,149
Allantois,Axial progenitor,5.73753508001361,-0.21156120408196907,-8.508101606462361,0.005480103175844992,0.0,2220,1269
Allantois,Cranial neural crest,5.935767994327541,-0.024357306568408472,-2.5204540328282388,0.008946822444448001,0.01,2220,3667
Allantois,Dermomyotome,5.737820762423591,-0.24251590359618844,-12.505175918344962,0.006010014107025362,0.0,2220,2561
Allantois,Diencephalon,5.221282477063854,-0.2755327361227433,-4.339008496374757,0.004553167889271318,0.0,2220,169
Allantois,Endocardial cell,5.438609011929631,0.03770723258143516,0.3493489811322695,0.023358223419028337,0.25,2220,151
Allantois,Endothelial cell,5.424971549902923,0.11217477756613074,2.084265297659402,0.021536685780109675,0.75,2220,116
Allantois,Endothelial progenitor,6.227839020187145,0.2675224457593961,9.980210364277747,0.007144448859362691,0.0,2220,1091
Allantois,Epibranchial placode,5.883771398505623,0.4145856618108497,9.510195044211192,0.003443956095603578,0.0,2220,330
Allantois,Extraembryonic mesoderm,5.706145373296276,0.17685299149554545,5.645184823853431,0.004831927197228158,0.01,2220,556
Allantois,Eye field,5.289955402475145,-0.20501574067941952,-2.87806995623161,0.003549669017147037,0.01,2220,146
Allantois,First heart field,5.589589160742783,-0.03597636818784711,-0.7716195137582395,0.013778898641611744,0.02,2220,704
Allantois,Floor plate,5.381173613447882,-0.33294658015004214,-11.721299205291418,0.0011819926669641612,0.0,2220,957
Allantois,Foregut,5.131581944764107,-0.30078273539665784,-8.112750410611719,0.002388283804591915,0.0,2220,477
Allantois,Frontonasal mesenchyme,5.399218467181107,0.12724750686641695,1.3898294502716237,0.0028869137296492885,0.34,1850,57
Allantois,Head paraxial mesoderm,5.729756828935794,-0.17436302265709092,-9.899258008463592,0.006646825003798875,0.0,2220,3441
Allantois,Hindbrain (isthmic organizer),5.64031465063763,-0.3356949687598518,-14.90335308943221,0.0009797265127072315,0.0,2220,1531
Allantois,Hindbrain (r1),5.675096754737612,-0.33137300968409306,-15.626928671842947,0.0030735539845977576,0.0,2220,2128
Allantois,Hindbrain (r2-r4),5.744987073685632,-0.2918792761443146,-14.857503004872441,0.0002256223097349176,0.0,2220,2189
Allantois,Hindbrain (r5-r8),5.69641390127245,-0.2941696722465563,-11.916681926770417,0.005116427770991354,0.0,2220,1457
Allantois,Hindgut,5.0478070866161895,-0.22898241897099267,-4.0858724698242375,0.058560531793457736,0.2,2220,247
Allantois,Hypothalamus,5.406683827786229,-0.3304073000259737,-11.355078661200942,0.001014482307693683,0.0,2220,765
Allantois,Intermediate mesoderm,5.732151352258959,-0.1978369435941166,-8.056299172204312,0.003309233754761928,0.0,2220,1173
Allantois,Juxtacardiac field,5.27892550431869,-0.13177286817018677,-1.5233759990618256,0.041182734160184746,0.66,2220,195
Allantois,Midbrain,5.685847998563706,-0.34988771547415326,-20.005127422988327,5.612067368510889e-05,0.0,2220,2940
Allantois,Midgut,5.150994785549143,-0.23929554281247997,-5.009394027175181,0.04170599915571925,0.94,2220,362
Allantois,Nascent somite,5.5150995691216655,-0.3272146255162894,-12.96783253652901,0.0014719028610649513,0.0,2220,1056
Allantois,Notochord,5.111438477861692,-0.3119065513510713,-6.746959258952091,0.00938129529808468,0.0,2220,288
Allantois,Olfactory placode,5.676711165744332,0.07529331468708822,1.6765790330049677,0.002999216119238803,0.49,2220,317
Allantois,Otic placode,5.715259298223956,0.20842704575242532,4.564658041117236,0.0012314678435717296,0.04,2220,246
Allantois,Periocular mesoderm,5.359977869254412,-0.06250588585316812,-1.6808443596778035,0.017806875181255066,0.49,2220,430
Allantois,Pharyngeal endoderm,5.290074973265218,-0.2864528045908239,-11.002176283466975,0.008591295099512106,0.0,2220,1138
Allantois,Pharyngeal mesoderm,5.807910588300666,0.011919937459500337,-0.29943738339657483,0.016167833548742173,0.43,2220,1100
Allantois,Pre-placodal ectoderm,6.004801250846117,0.2014638065988592,6.936306726657076,0.0008779177614871001,0.0,2220,1022
Allantois,Prechordal plate,4.944083471850147,-0.15740168805114627,-2.2294848706037826,0.005439648932329896,0.34,2220,102
Allantois,Presomitic mesoderm,5.8490455952265235,-0.21470298486472603,-10.598032385704427,0.009077229164180885,0.0,2220,3260
Allantois,Roof plate,5.75457776470154,-0.001667097094287288,-0.6632438797569057,0.016579878560190678,0.13,2220,452
Allantois,Sclerotome,5.583149170294901,-0.24238530811748316,-10.261317333002722,0.002607777239568541,0.0,2220,1380
Allantois,Second heart field,5.965595273232107,0.08490573072047376,5.588839651086192,0.009369609581172935,0.56,2220,2711
Allantois,Somatic mesoderm,6.13724484712819,0.13764556967924393,6.82754706572916,0.0034031291907879583,0.0,2220,2147
Allantois,Spinal cord (cervical),5.694651411688361,-0.337425771307271,-18.046067372673797,0.002663224997353641,0.0,2220,2173
Allantois,Spinal cord (thoracic),5.784926744686447,-0.2907899499112376,-16.741538433211876,0.00402506347871012,0.0,2220,3492
Allantois,Splanchnic mesoderm,6.700848294705242,0.6309548412982137,34.34141707920899,0.019837198363577873,0.0,2220,4363
Allantois,Surface ectoderm,6.258410720972822,0.49647230492829636,21.22694797359382,0.001281084442006967,0.0,2220,1362
Allantois,Telencephalon,5.754265599674615,-0.2846316969258087,-16.999525043263656,0.003204563487713594,0.0,2220,4490
Allantois,Trunk neural crest,4.867926361847899,0.11504243462376203,0.9115537219989854,0.012466672671913818,0.86,2220,22
Allantois,Vagal neural crest,5.467649683764122,0.01971170236294058,-1.2233946284492283,0.0640486450245154,0.04,2220,176
Amniotic ectoderm,Amniotic ectoderm,8.5,0.0,0.0,0.0,1.0,317,317
Amniotic ectoderm,Anterior mesoderm,5.2243703444798015,-0.16473992042917077,-3.9306827797933104,0.016833421967030863,0.74,317,667
Amniotic ectoderm,Arterial endothelial cell,5.323194766909983,0.2369743436674717,2.590077361372772,0.012490191338221025,0.18,317,149
Amniotic ectoderm,Axial progenitor,5.4330005757697135,-0.2155971263696772,-4.949670093920596,0.0002656253229223023,0.07,317,1269
Amniotic ectoderm,Cranial neural crest,5.652398928776145,-0.004818179361980294,-1.6257543998171788,0.028066001181452232,0.64,317,3667
Amniotic ectoderm,Dermomyotome,5.495120309945533,-0.1740687969467277,-5.231308180388666,0.01693374815205847,0.88,317,2561
Amniotic ectoderm,Diencephalon,4.817460391612357,-0.37367809079248904,-3.6800175849880445,0.05613749724488139,0.01,317,169
Amniotic ectoderm,Endocardial cell,5.165343507820017,0.07738151504043482,0.6740867295900137,0.029612083401343248,0.39,317,151
Amniotic ectoderm,Endothelial cell,5.269467906570251,0.26953538936408883,2.922602943122847,0.00826020705241106,0.32,317,116
Amniotic ectoderm,Endothelial progenitor,5.735509442231731,0.08441162992405715,0.8610612893619796,0.015722652372260806,0.59,317,1091
Amniotic ectoderm,Epibranchial placode,5.983437739705475,0.8271755881168934,13.289600583543866,0.08650368981314126,0.0,317,330
Amniotic ectoderm,Extraembryonic mesoderm,5.385461753321894,0.16534819402097098,3.3236111563813986,0.00371676029334078,0.29,317,556
Amniotic ectoderm,Eye field,5.023838683985687,-0.1636929346927234,-2.2228889269415797,6.954751746408179e-07,0.41,317,146
Amniotic ectoderm,First heart field,5.271178265891894,-0.04629665030574751,0.12379667226914404,0.02327696901369338,0.41,317,704
Amniotic ectoderm,Floor plate,5.110488285744356,-0.2914593611046694,-5.148767039121235,0.007014623501853213,0.0,317,957
Amniotic ectoderm,Foregut,4.96073854608711,-0.1733179204941262,-2.166720163976008,0.034231506868645005,0.29,317,477
Amniotic ectoderm,Frontonasal mesenchyme,5.0783955005248025,0.004623586234359323,0.15561534296434582,0.0013005708443574017,0.9,304,57
Amniotic ectoderm,Head paraxial mesoderm,5.513925862154607,-0.08200809970474114,-3.2938059385921608,0.027954493514234853,0.4,317,3441
Amniotic ectoderm,Hindbrain (isthmic organizer),5.3468744467140565,-0.3177967648198659,-7.193838811553769,0.01111900431817526,0.0,317,1531
Amniotic ectoderm,Hindbrain (r1),5.360118485505022,-0.3402588198674967,-6.8776847811420865,0.012340473704624478,0.0,317,2128
Amniotic ectoderm,Hindbrain (r2-r4),5.40316111177336,-0.3246831511533843,-6.927866233906485,0.012169796716897845,0.0,317,2189
Amniotic ectoderm,Hindbrain (r5-r8),5.417041203376776,-0.2630063138185819,-5.8202465500152565,0.0033719605063469195,0.05,317,1457
Amniotic ectoderm,Hindgut,4.937137747819894,-0.033828493289166595,0.38527100355978855,0.12284877782355003,0.03,317,247
Amniotic ectoderm,Hypothalamus,4.994081585167017,-0.44107453026661353,-7.386929924017255,0.0177509690827614,0.0,317,765
Amniotic ectoderm,Intermediate mesoderm,5.378170733200065,-0.24639190379353634,-5.156939067881255,0.004202175391618149,0.01,317,1173
Amniotic ectoderm,Juxtacardiac field,4.986977290237754,-0.12446826903580248,0.23796383136388574,0.12791911264177577,0.2,317,195
Amniotic ectoderm,Midbrain,5.365910208735272,-0.36848332806045975,-8.001476736149995,0.014267486876568498,0.0,317,2940
Amniotic ectoderm,Midgut,5.037052586561696,-0.056042266438390165,-0.3287765961696609,0.038321474419773405,0.38,317,362
Amniotic ectoderm,Nascent somite,5.222078170479391,-0.31206696846272547,-6.417032382015513,0.014836632985812828,0.0,317,1056
Amniotic ectoderm,Notochord,4.806553052677933,-0.30545095351204016,-3.147291188595954,0.054527935883558004,0.02,317,288
Amniotic ectoderm,Olfactory placode,5.469199828674772,0.18549001410264912,3.132329401710295,0.005797427978990134,0.43,317,317
Amniotic ectoderm,Otic placode,5.535425867587403,0.33701312747607926,4.386349568716752,0.010305872226850973,0.0,317,246
Amniotic ectoderm,Periocular mesoderm,4.948136541263501,-0.1749556469380312,-1.3706945637171615,0.0760304047616185,0.03,317,430
Amniotic ectoderm,Pharyngeal endoderm,5.132285154422976,-0.1411898913978741,-1.833299512551253,0.038114491325612204,0.42,317,1138
Amniotic ectoderm,Pharyngeal mesoderm,5.507687346296635,0.017066155777565466,-0.13519898765628677,0.01748793728746084,0.4,317,1100
Amniotic ectoderm,Pre-placodal ectoderm,5.820976936801276,0.3277997352280136,7.0047761076154424,0.025937281369682954,0.06,317,1022
Amniotic ectoderm,Prechordal plate,4.674755890049002,-0.11279860947542779,-1.5971452336013083,0.006240788961604482,0.94,317,102
Amniotic ectoderm,Presomitic mesoderm,5.535969516602698,-0.21843287628464747,-5.66954029854358,0.006227874254136863,0.0,317,3260
Amniotic ectoderm,Roof plate,5.364486543291264,-0.07863239739361087,-1.9230851432396434,0.007761892446372256,0.89,317,452
Amniotic ectoderm,Sclerotome,5.331882417779901,-0.18730615263558756,-4.966242847399724,0.00890157364822239,0.5,317,1380
Amniotic ectoderm,Second heart field,5.70094241227396,0.13099297172094312,3.165206853085192,5.237905376304478e-05,0.33,317,2711
Amniotic ectoderm,Somatic mesoderm,5.854964979454117,0.16194559356672666,1.7423301633505934,0.05116098893956614,0.39,317,2147
Amniotic ectoderm,Spinal cord (cervical),5.407522319948519,-0.32057753965442143,-6.3993689167531045,0.00695720408611547,0.0,317,2173
Amniotic ectoderm,Spinal cord (thoracic),5.490754683813974,-0.27948396450945207,-6.927510621093757,0.0009597990145535048,0.0,317,3492
Amniotic ectoderm,Splanchnic mesoderm,6.013714602230148,0.24598633714609588,4.455180053136516,0.04113437506749584,0.03,317,4363
Amniotic ectoderm,Surface ectoderm,6.320423958614491,0.8711325998367284,17.205214708720018,0.03032557041783268,0.0,317,1362
Amniotic ectoderm,Telencephalon,5.453989669640305,-0.27785268369083244,-6.355005536589279,0.004056702149657079,0.0,317,4490
Amniotic ectoderm,Trunk neural crest,4.291282222625508,-0.11762389992255724,-0.5124736650599094,0.10316508140110063,0.37,317,22
Amniotic ectoderm,Vagal neural crest,5.069233954897135,-0.04892599242654564,-2.8077188788941094,0.11634322044588476,0.6,317,176
Anterior mesoderm,Anterior mesoderm,8.5,0.0,0.0,0.0,1.0,667,667
Anterior mesoderm,Arterial endothelial cell,5.504099535581257,0.1459897154180488,1.2647453850822286,0.051581164574071595,0.16,667,149
Anterior mesoderm,Axial progenitor,5.759422639027097,-0.15225003551372338,-5.416900628383057,0.0005991086986534766,0.02,667,1269
Anterior mesoderm,Cranial neural crest,5.762836075537307,-0.16311005616832652,-6.034166327175831,0.0017734882882717174,0.06,667,3667
Anterior mesoderm,Dermomyotome,5.9568376972190515,0.012484777426173821,0.3758726641855638,0.0008343323891923497,0.7,667,2561
Anterior mesoderm,Diencephalon,5.39040933606736,-0.06910910957980516,-1.1683933483074738,0.00241317455124715,0.78,667,169
Anterior mesoderm,Endocardial cell,5.3759746198202665,0.013833010876124874,0.40975033905756847,0.004514094032889233,0.62,667,151
Anterior mesoderm,Endothelial cell,5.2584950130853505,-0.021124297208433934,-0.38921251229797216,0.0008416677867180809,0.97,667,116
Anterior mesoderm,Endothelial progenitor,6.30266303009149,0.3842478223246874,11.111239615843106,0.002702083833806449,0.0,667,1091
Anterior mesoderm,Epibranchial placode,5.315663380248551,-0.12131410983391433,-2.9363686612759246,0.008900474680754092,0.92,667,330
Anterior mesoderm,Extraembryonic mesoderm,5.501634657337635,0.010061199550948826,-0.23582288506722485,0.0044513439568988275,0.36,667,556
Anterior mesoderm,Eye field,5.461874967594767,0.009990618246914865,-0.23077615642198346,0.014414283226872469,0.45,667,146
Anterior mesoderm,First heart field,5.776256732175511,0.18254053764750436,3.746406299902683,0.04462139183245431,0.13,667,704
Anterior mesoderm,Floor plate,5.5512859628317495,-0.12450707138546442,-3.2158267531221263,0.0018042966680459453,0.01,667,957
Anterior mesoderm,Foregut,5.260907280472949,-0.13133475306321665,-2.9415223594618456,0.008969050245136296,0.6,667,477
Anterior mesoderm,Frontonasal mesenchyme,5.041571359397519,-0.18624359130889268,-2.701321776651686,0.01496886269086207,0.56,581,57
Anterior mesoderm,Head paraxial mesoderm,6.66825736785697,0.804742116093002,29.505285391184824,0.048622154620425115,0.0,667,3441
Anterior mesoderm,Hindbrain (isthmic organizer),5.82016471158725,-0.11704876339217929,-4.008723058703551,0.004175752546439179,0.17,667,1531
Anterior mesoderm,Hindbrain (r1),5.80563378279167,-0.1659469476975349,-5.572189356373646,0.003854086309241895,0.01,667,2128
Anterior mesoderm,Hindbrain (r2-r4),5.771418092557641,-0.22665527228111623,-8.32231369288074,0.0020829803897190625,0.0,667,2189
Anterior mesoderm,Hindbrain (r5-r8),5.768121946609504,-0.1887736140313585,-5.742667492057735,0.005273362778443006,0.0,667,1457
Anterior mesoderm,Hindgut,5.114159661182726,-0.1192683620664754,-1.854884076897565,0.022372361449513226,0.24,667,247
Anterior mesoderm,Hypothalamus,5.550877770162299,-0.14732109531037305,-3.991811410399445,0.006375935104777108,0.02,667,765
Anterior mesoderm,Intermediate mesoderm,5.764456943809479,-0.12940178577171166,-3.931905479208299,0.0005249910358256224,0.02,667,1173
Anterior mesoderm,Juxtacardiac field,5.690810083837866,0.3178978453362162,5.610611918815432,0.011799877788170373,0.01,667,195
Anterior mesoderm,Midbrain,5.824428795486352,-0.17172973298303726,-5.706305263058552,0.004614226560844681,0.01,667,2940
Anterior mesoderm,Midgut,5.3777567075706125,0.021982935416832976,0.41157692699026693,0.0220840050748117,0.21,667,362
Anterior mesoderm,Nascent somite,5.7140510037435925,-0.09391267303004487,-2.803683780897039,0.00046389436923414745,0.06,667,1056
Anterior mesoderm,Notochord,5.332358045303638,-0.05293690972419481,-0.4120687603743196,0.02133270522813269,0.27,667,288
Anterior mesoderm,Olfactory placode,5.485085303834945,-0.06978951793279749,-1.6078475622929218,0.0016567950542002463,0.55,667,317
Anterior mesoderm,Otic placode,5.357882218195335,-0.10832073078123401,-1.5100932562005103,0.009625710376269756,0.95,667,246
Anterior mesoderm,Periocular mesoderm,5.757300729946849,0.376301705495169,7.558084478792748,0.029066169212480165,0.0,667,430
Anterior mesoderm,Pharyngeal endoderm,5.490127400894928,-0.050290986709042564,-1.6586151328693057,0.0073185288377687115,0.35,667,1138
Anterior mesoderm,Pharyngeal mesoderm,6.552729425984674,0.7904650087942473,24.709476771530877,0.013251483298036446,0.0,667,1100
Anterior mesoderm,Pre-placodal ectoderm,5.616167066614639,-0.1507236691680065,-4.020000254042597,0.0028027715079069074,0.01,667,1022
Anterior mesoderm,Prechordal plate,4.972077071070621,-0.09535113981386889,-0.842464467068425,0.014444745521025558,0.83,667,102
Anterior mesoderm,Presomitic mesoderm,5.873122117998882,-0.14930959902298913,-5.669997538110607,0.002516269976985953,0.06,667,3260
Anterior mesoderm,Roof plate,5.610227140560078,-0.10715422162963506,-2.492708559326932,0.004624177395019266,0.29,667,452
Anterior mesoderm,Sclerotome,5.885310990017448,0.09580433531093598,3.44965756487106,0.0202896178136244,0.53,667,1380
Anterior mesoderm,Second heart field,6.254577529849442,0.4053324756331822,13.768446374743013,0.01963019087991309,0.0,667,2711
Anterior mesoderm,Somatic mesoderm,5.934959834903921,-0.024885245490912016,-1.8943896076974387,0.023074014126912824,0.0,667,2147
Anterior mesoderm,Spinal cord (cervical),5.864786966597992,-0.12947591220022284,-4.293946398607745,0.002711150486357247,0.12,667,2173
Anterior mesoderm,Spinal cord (thoracic),5.870667887438113,-0.1696180089308689,-6.4794301346531284,0.011105297737243204,0.22,667,3492
Anterior mesoderm,Splanchnic mesoderm,5.962578202841281,-0.06759471934535692,-3.473100017759489,0.013296723058679962,0.2,667,4363
Anterior mesoderm,Surface ectoderm,5.650340360372287,-0.07217844122128862,-3.328362207139891,0.02957656362526371,0.01,667,1362
Anterior mesoderm,Telencephalon,5.8265329120350335,-0.1781492362395435,-6.869297963743624,0.0012184727375435238,0.0,667,4490
Anterior mesoderm,Trunk neural crest,4.516475867634842,-0.1907951951240691,-1.0539630527954413,0.08479949051789605,0.86,667,22
Anterior mesoderm,Vagal neural crest,5.314361853717793,-0.08794318658730453,-1.1185952307700466,0.005428016709983961,0.88,667,176
Arterial endothelial cell,Arterial endothelial cell,8.5,0.0,0.0,0.0,1.0,149,149
Arterial endothelial cell,Axial progenitor,5.458962956619396,-0.15905457496969552,-3.050165644561132,0.0005490121613811285,0.21,149,1269
Arterial endothelial cell,Cranial neural crest,5.455205306480352,-0.1732050258013471,-2.618968880890779,0.0036269830438178017,0.07,149,3667
Arterial endothelial cell,Dermomyotome,5.440774318993434,-0.2084411019378448,-3.496312767210514,0.007859369851441683,0.0,149,2561
Arterial endothelial cell,Diencephalon,4.954027847742701,-0.21823839173704082,-2.012688748072657,0.024412403949351503,0.36,149,169
Arterial endothelial cell,Endocardial cell,5.365974221469572,0.3018154573571901,3.46210215312619,0.04215333468853531,0.25,149,151
Arterial endothelial cell,Endothelial cell,5.31431584231403,0.31986980886119404,3.571057909198531,0.01694662885720186,0.63,149,116
Arterial endothelial cell,Endothelial progenitor,5.743362664984794,0.12321766718030573,2.609205555790568,0.02987470554322715,0.48,149,1091
Arterial endothelial cell,Epibranchial placode,5.050948716171026,-0.09339170289063829,-0.8137549483395995,0.01199802519081777,0.7,149,330
Arterial endothelial cell,Extraembryonic mesoderm,5.37882221175209,0.17260967878597158,1.951850216835533,0.07857469646873022,0.02,149,556
Arterial endothelial cell,Eye field,4.99691892760429,-0.15119860215301748,-1.9493660558271781,0.008153921627386455,0.74,149,146
Arterial endothelial cell,First heart field,5.443190381443987,0.14946302862718794,2.353553461343244,0.0010641047261063408,0.24,149,704
Arterial endothelial cell,Floor plate,5.214587328181836,-0.16388134129609563,-2.6061654515812798,0.010007599872549353,0.44,149,957
Arterial endothelial cell,Foregut,4.949393857455868,-0.14971607420580746,-2.3695388179787056,0.002914991809746547,0.16,149,477
Arterial endothelial cell,Frontonasal mesenchyme,4.9942089277813615,-0.04022523810906575,0.23759623971567423,0.062150144580308896,0.16,133,57
Arterial endothelial cell,Head paraxial mesoderm,5.676833744008551,0.10615909889268889,1.131662018670843,0.020671137166553943,0.74,149,3441
Arterial endothelial cell,Hindbrain (isthmic organizer),5.367836427439163,-0.28009689257964077,-4.930364379297205,0.0007549848851375362,0.01,149,1531
Arterial endothelial cell,Hindbrain (r1),5.376506840630415,-0.2966394049273318,-5.370252767711499,0.006245366621024444,0.0,149,2128
Arterial endothelial cell,Hindbrain (r2-r4),5.424122943753118,-0.2790919856995355,-4.9705997974521905,0.00400366772949476,0.0,149,2189
Arterial endothelial cell,Hindbrain (r5-r8),5.406066437365735,-0.25306319269438227,-4.000395594915136,0.001984139193648502,0.02,149,1457
Arterial endothelial cell,Hindgut,4.917457768547695,-0.03831436645293085,-0.19033967175404598,0.014025673290266688,0.58,149,247
