source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Allantoic endothelial progenitor,Epidermal progenitor (posterior),6.1903972893261665,0.4762352911835599,22.165284437239553,0.012611239893971483,0.0,2031,6469
Allantoic endothelial progenitor,Extraembryonic mesoderm,5.65386253945957,0.10800572550398169,5.727080368607509,0.018669461620134623,0.56,2031,4702
Allantoic endothelial progenitor,Eye field,5.321352466880207,-0.37996626097919367,-13.650021809200787,0.0066503454437030485,0.0,2031,2922
Allantoic endothelial progenitor,Facial branchiomotor neuron,4.255392078046565,-0.5086936450487065,-4.363411600942749,0.004549994737327057,0.0,953,43
Allantoic endothelial progenitor,Floor plate (anterior),5.078946530725644,-0.4240310155039359,-14.525580020246432,0.005450007887380686,0.0,2031,1537
Allantoic endothelial progenitor,Floor plate (posterior),5.105036484026814,-0.40875518292063795,-13.781646838153103,0.0005157358480040019,0.0,2031,1929
Allantoic endothelial progenitor,Foregut,4.875666220945686,-0.31318569862294127,-10.025767508460481,0.011380473810062321,0.0,2031,977
Allantoic endothelial progenitor,Frontonasal mesenchyme,5.632960148230478,-0.07730855276363051,-3.4128732234615207,0.024762072682913226,0.0,2031,4202
Allantoic endothelial progenitor,Head paraxial mesoderm,5.518723253754565,-0.21262625534914145,-11.67064392490998,9.603420001407932e-05,0.0,2031,10089
Allantoic endothelial progenitor,Hemogenic endothelium,5.900823864931791,0.9400257977567588,8.27670076368958,0.07187535473406981,0.0,2031,73
Allantoic endothelial progenitor,Hindbrain (isthmic organizer),5.372988922266058,-0.42547237818813005,-15.847010365503072,0.005389284588062223,0.0,2031,2376
Allantoic endothelial progenitor,Hindbrain (r1),5.47233040028497,-0.41572309134808805,-21.539447412327622,0.008512497541892304,0.0,2031,6335
Allantoic endothelial progenitor,Hindbrain (r2-r4),5.518750899198776,-0.4278430804868452,-21.30369858185792,0.010170095805630074,0.0,2031,7748
Allantoic endothelial progenitor,Hindbrain (r5-r8),5.5014310588713755,-0.4584885481096646,-20.361712928710787,0.007147182206986396,0.0,2031,5781
Allantoic endothelial progenitor,Hindgut,4.917821196852281,-0.32794113882543324,-10.746082533629794,0.013882811005154143,0.0,2031,1110
Allantoic endothelial progenitor,Hypaxial myogenic progenitor,4.739285845359074,0.22129711286709552,0.7162871254466991,0.07303261979438523,0.72,953,23
Allantoic endothelial progenitor,Hypothalamus,5.212561161041304,-0.44094850984884104,-15.721333789841589,0.008688832013776803,0.0,2031,2956
Allantoic endothelial progenitor,Inflow tract,5.758228174887493,0.173528675503257,5.881573002889034,0.0014552488481763238,0.0,2031,1444
Allantoic endothelial progenitor,Intermediate mesoderm (nephrogenic),5.575449471820529,-0.24295799490188763,-9.048547066419243,0.0010850613857722752,0.0,2031,2580
Allantoic endothelial progenitor,Juxtacardiac field,5.373450365754266,-0.10999675861910656,-2.931318217078736,0.008969529633485926,0.7,2031,965
Allantoic endothelial progenitor,Left ventricle,5.310441455872994,-0.2015341447132739,-6.750808858353384,0.00022243419332703215,0.0,2031,1359
Allantoic endothelial progenitor,Megakaryocyte,4.727068551068527,-0.0325276838165364,-0.567120784702107,0.034866654522406275,0.31,2031,58
Allantoic endothelial progenitor,Midbrain,5.4028288067801915,-0.4506462029655823,-20.154194440912338,0.008513700890981538,0.0,2031,7099
Allantoic endothelial progenitor,Midbrain neuron,5.133430111732424,-0.208006463318835,-3.3247629868041155,0.014224210162485956,0.09,2031,353
Allantoic endothelial progenitor,Midgut,4.986804111613501,-0.3085689161215874,-11.511131002895445,0.006828664297311217,0.0,2031,2242
Allantoic endothelial progenitor,Myotome,4.546775055310591,-0.23149053149285947,-1.580246243698559,0.04092121572021885,0.92,2031,65
Allantoic endothelial progenitor,Nascent somite,5.461246348039842,-0.2855311612328138,-11.583640102310254,0.020042487735403423,0.0,2031,2502
Allantoic endothelial progenitor,Notochord,5.0540975371807875,-0.2617702027393068,-7.431579370552984,0.002280506183143747,0.0,2031,749
Allantoic endothelial progenitor,Olfactory placode,5.69649581005556,0.1563812287740287,4.500124354310811,0.012501822555852296,0.32,2031,1680
Allantoic endothelial progenitor,Otic placode,5.735685524224375,0.20422278481768932,5.852258549752218,0.052028857789526456,0.11,2031,1357
Allantoic endothelial progenitor,Outflow tract,5.345345337826743,-0.11452098944680007,-2.8505217498208286,0.0004195219566291489,0.01,2031,586
Allantoic endothelial progenitor,Periocular mesoderm,4.932648097656545,-0.26910402348938306,-6.650999261349486,0.010225003677433477,0.0,2031,798
Allantoic endothelial progenitor,Pharyngeal arch mesenchyme,5.66009986506396,-0.050508906276650535,-2.15474567640957,0.02213167030042336,0.07,2031,4598
Allantoic endothelial progenitor,Pharyngeal endoderm,5.135992589213334,-0.27075695013059775,-10.889537253381057,0.013255979903360571,0.0,2031,2292
Allantoic endothelial progenitor,Pharyngeal mesoderm,5.531114001020453,-0.14675320716595497,-6.0875514882168185,0.0011685702208510875,0.0,2031,2901
Allantoic endothelial progenitor,Pre-placodal ectoderm,5.940410152850909,0.3106239092580066,11.925478637279364,0.008339307599846496,0.0,2031,3388
Allantoic endothelial progenitor,Prechordal plate,4.341904480825507,-0.1710089659547124,-1.0790243951403602,0.03159548459732869,0.83,2031,38
Allantoic endothelial progenitor,Presomitic mesoderm,5.686838083464557,-0.3054846725490255,-16.472334813463082,0.009056415607421646,0.0,2031,9179
Allantoic endothelial progenitor,Primordial germ cell,4.842913183154948,0.09161926862918612,1.4100136587760066,0.016889051131846237,0.58,2031,141
Allantoic endothelial progenitor,Respiratory progenitor,4.979920894837524,-0.25415600012199197,-6.264383627274978,0.0037139031523733992,0.0,2031,531
Allantoic endothelial progenitor,Right ventricle,5.469821704997643,-0.05508436069084066,-1.6036492178048647,0.00036854685840747746,0.25,2031,991
Allantoic endothelial progenitor,Roof plate (anterior),5.3183656850881516,-0.0730577124260489,-0.46454660913925716,0.04397385656220898,0.98,2031,384
Allantoic endothelial progenitor,Roof plate (posterior),5.5407057765485135,-0.20895816413594806,-6.511056454051382,0.000608604361618832,0.0,2031,1395
Allantoic endothelial progenitor,Sclerotome,5.47545386226594,-0.36005908007091314,-18.080157584642674,0.0023219030398144913,0.0,2031,8569
Allantoic endothelial progenitor,Second heart field (anterior),5.487479598502456,0.1205974718675753,2.5063387792993246,0.00459655296084184,0.33,2031,420
Allantoic endothelial progenitor,Second heart field (posterior),5.672055635579134,0.1147212020932405,3.384208867147798,0.003562603249129108,0.2,2031,984
Allantoic endothelial progenitor,Somatic mesoderm,6.4608255581921945,0.4366105037200609,22.94260797989833,0.030048999827839356,0.0,2031,16744
Allantoic endothelial progenitor,Somatic mesoderm (anterior),5.3198354434109865,-0.030511352337911173,-0.47193778704840755,0.005433026977971548,0.77,2031,274
Allantoic endothelial progenitor,Somatic mesoderm (tailbud),4.4903601210856445,-0.10996346649047577,-0.6740835264832921,0.047375464979345354,0.6,2031,23
Allantoic endothelial progenitor,Somatic motor neuron,4.740977068729663,-0.19079526826160512,-3.493685490653417,0.10497526115889287,0.76,2031,134
Allantoic endothelial progenitor,Spinal cord (cervical),5.500291009678982,-0.46678195963098484,-24.547625227413416,0.007894496180425497,0.0,2031,8692
Allantoic endothelial progenitor,Spinal cord (lumbar),5.4173790676429086,-0.3281521218495911,-9.9227645299837,0.002521712695091616,0.0,2031,3152
Allantoic endothelial progenitor,Spinal cord (thoracic),5.580652958006946,-0.4039829011220594,-21.507472215209187,0.007430806007648631,0.0,2031,12419
Allantoic endothelial progenitor,Spinal cord interneuron progenitor,4.70459510523228,-0.17553165938110205,-1.59967250869758,0.011980565660350833,0.58,2031,65
Allantoic endothelial progenitor,Splanchnic mesoderm,6.528546970694432,0.4579413375682971,25.85609271415889,0.01114120750015686,0.0,2031,15340
Allantoic endothelial progenitor,Splanchnic mesoderm (cardiopulmonary),5.646690693428823,0.17206478705980763,4.797734751553957,0.008626011470753345,0.1,2031,893
Allantoic endothelial progenitor,Splanchnic mesoderm (septum transversum),5.708276959448123,0.2161138955912166,5.561809535204262,0.007153054847258326,0.0,2031,701
Allantoic endothelial progenitor,Surface ectoderm (anterior),5.976277955492925,0.4203547745823532,15.49263351478799,0.00048721208608767453,0.0,2031,2325
Allantoic endothelial progenitor,Surface ectoderm (posterior),5.758263186242286,0.509058221714481,8.339520597686883,0.023996079019784206,0.0,2031,224
Allantoic endothelial progenitor,Telencephalon (dorsal),5.514686775288976,-0.3467357270847436,-16.378130228745164,0.008672045636076896,0.0,2031,9362
Allantoic endothelial progenitor,Trigeminal branchiomotor neuron,4.036100364453275,-0.41463923616650966,-1.822829927810026,0.03927430864678949,0.19,2031,27
Allantoic endothelial progenitor,Trigeminal placode,5.843531814015705,0.217873634683681,7.027434176961944,0.042407074777627354,0.47,2031,1875
Allantoic endothelial progenitor,Trigeminal sensory neuron,5.46560509656154,0.26915876491974294,4.467970993576924,0.029870714750590818,0.07,2031,268
Allantoic endothelial progenitor,Trunk neural crest,5.367315591501124,-0.10987743804507843,-2.4443082852888476,0.005723211244876328,0.53,2031,917
Allantoic endothelial progenitor,Vagal neural crest,5.589098448522712,-0.05830530667101078,-1.997397237067708,0.0010098557559496083,0.35,2031,1902
Allantoic endothelial progenitor,Visceral motor neuron,4.766985339063496,-0.2188663502171432,-3.0726544118720667,0.02217347858367087,0.92,2031,140
Allantoic endothelial progenitor,Yolk sac endothelial cell,5.146387742263742,0.23749108138808328,2.127841772846602,0.0033296435355727825,0.09,2031,60
Allantois,Allantois,8.999999999985432,1.0066022089934753e-14,0.00010064539293517338,7.047157419974373e-29,1.0,9637,9637
Allantois,Amniotic ectoderm,6.260405454724158,0.599392797504095,29.680685003763617,0.03532377332540951,0.0,9637,1899
Allantois,Anterior mesoderm,5.495555878116373,-0.07967166290567403,-1.74559146461885,0.0014553278147043075,0.43,9637,343
Allantois,Arterial endothelial cell,6.046476129007793,0.38570195484501263,10.448812485606433,0.03633390213255163,0.0,9637,574
Allantois,Atria,5.908939519801577,0.21575630575770077,7.765642869165632,0.003406375555555916,0.0,9637,908
Allantois,Atrioventricular canal,5.519718102418018,-0.031527739002576695,-0.6378574666644824,0.0010525583154262755,0.89,9637,391
Allantois,Axial progenitor,5.843199788118496,-0.20490260338513533,-11.07093257791881,0.02080155797799868,0.0,9637,2321
Allantois,Cranial neural crest (anterior),5.8508986291872676,-0.09054455234311624,-6.7910485263561675,0.0222354956406358,0.0,9637,3419
Allantois,Cranial neural crest (posterior),5.790198943203283,-0.023925496678872744,-0.8466102133473821,0.013906907535845107,0.95,9637,2121
Allantois,Dermomyotome,5.772730524419107,-0.3892187263050175,-35.60379830192269,0.006676525924841489,0.0,9637,11171
Allantois,Diencephalon,5.4995668155100965,-0.4359462750509353,-27.755856038010677,0.002534996482020846,0.0,9637,2914
Allantois,Dl2-6 interneuron,4.765156194752834,-0.14528436797992406,-0.8103445479725582,0.008429893009943273,0.62,9637,49
Allantois,Endocardial cell,5.439415751968595,-0.12592773487655595,-2.9591008136498513,0.0035506778758358213,0.1,9637,367
Allantois,Endothelial cell,5.970608932312384,0.021210502983957547,0.8518642155920895,0.0047213485462782225,0.57,9637,1344
Allantois,Endothelial progenitor,6.556459028717342,0.3663418727906607,23.79006850049854,0.010560126764884839,0.0,9637,4455
Allantois,Epibranchial placode,6.181337739074209,0.43446336744691355,23.997676367002057,0.005723248897759552,0.0,9637,2681
Allantois,Epibranchial sensory neuron,5.468669638957041,0.29691830564224614,3.996200177106727,0.018491811262562968,0.34,9637,124
Allantois,Epicardium,5.137939862832831,-0.014489223246190916,-0.4793341640552435,0.002633834283711466,0.85,9637,179
Allantois,Epidermal progenitor (anterior),5.397271715038831,0.2679925281456965,5.499953790124819,0.1355575616133285,0.59,9637,157
Allantois,Epidermal progenitor (posterior),6.532639977265855,0.6238742524677408,47.770344893603614,0.02519523097251586,0.0,9637,6469
Allantois,Extraembryonic mesoderm,5.890062437562677,0.14761777655029107,10.899331109726276,0.023981881760850768,0.3,9637,4702
Allantois,Eye field,5.496308673233661,-0.3973858721510437,-20.21276106952732,0.0044445493610297425,0.0,9637,2922
Allantois,Facial branchiomotor neuron,4.526531213316881,-0.4536576709991138,-4.318585836368144,0.035967739021541614,0.0,6356,43
Allantois,Floor plate (anterior),5.190361236931427,-0.50675431546399,-21.88372408841491,0.004048677617819617,0.0,9637,1537
Allantois,Floor plate (posterior),5.223860623411586,-0.4842813559989339,-24.71635175473836,0.0009964559131817922,0.0,9637,1929
Allantois,Foregut,5.026002650382188,-0.3529168408888526,-13.526032597585933,0.007134783907680784,0.0,9637,977
Allantois,Frontonasal mesenchyme,5.884798255337653,-0.021916410105914608,-0.9454716818342135,0.014867167825861718,0.01,9637,4202
Allantois,Head paraxial mesoderm,5.6546141745375635,-0.27399860487043054,-22.391925127496805,0.00012312396617716363,0.0,9637,10089
Allantois,Hemogenic endothelium,5.984419238251281,0.8247149296042174,8.762454375803951,0.05170235025554297,0.0,9637,73
Allantois,Hindbrain (isthmic organizer),5.5367439258842905,-0.45864127302425867,-25.439560815399727,0.001899854587292013,0.0,9637,2376
Allantois,Hindbrain (r1),5.630612172849212,-0.45285679222398567,-33.07930376317643,0.009746712863127043,0.0,9637,6335
Allantois,Hindbrain (r2-r4),5.689694061010719,-0.45399003496770085,-33.87765421193189,0.008163770842878339,0.0,9637,7748
Allantois,Hindbrain (r5-r8),5.7050389165221125,-0.450925635193084,-33.37209627770404,0.003299124164569246,0.0,9637,5781
Allantois,Hindgut,5.080155791643867,-0.3643558768688135,-13.781117865448772,0.018987158063065467,0.0,9637,1110
Allantois,Hypaxial myogenic progenitor,4.819416530244023,0.08715905561175674,0.3848517952219584,0.006596966328950429,0.75,6356,23
Allantois,Hypothalamus,5.351760681601056,-0.49667800304899085,-27.889466692021074,0.004889425314888578,0.0,9637,2956
Allantois,Inflow tract,5.881727909671953,0.10296758689861966,4.626963583705078,0.004781396355311084,0.07,9637,1444
Allantois,Intermediate mesoderm (nephrogenic),5.855386470084059,-0.15804150514643064,-8.01385683881429,0.010256977448682942,0.0,9637,2580
Allantois,Juxtacardiac field,5.568525923545528,-0.11231848094976578,-4.062064386958623,0.007233858349390456,0.08,9637,965
Allantois,Left ventricle,5.4527086174635855,-0.25690344437784,-11.070523471075804,0.001406375971413671,0.0,9637,1359
Allantois,Megakaryocyte,4.999126527998502,0.05910301324834973,0.4585887720141182,0.06144980043176415,0.34,9637,58
Allantois,Midbrain,5.57384759673603,-0.4759958311429792,-37.07779853322884,0.006965764068769286,0.0,9637,7099
Allantois,Midbrain neuron,5.3150818488750415,-0.21616711478337347,-5.257348756789256,0.011175053273604874,0.08,9637,353
Allantois,Midgut,5.110392384763322,-0.3805197051379512,-19.608034101603476,0.014612150232234531,0.0,9637,2242
Allantois,Myotome,4.748196598943825,-0.21966565430943033,-1.9295541979920239,0.00909917667922507,0.26,9637,65
Allantois,Nascent somite,5.665733465649601,-0.27767658174891174,-14.766082307843211,0.03925890460456496,0.0,9637,2502
Allantois,Notochord,5.144972071478231,-0.36457190349318847,-11.420520440098189,0.0012484191861766034,0.0,9637,749
Allantois,Olfactory placode,5.946921269561842,0.21236186404549162,9.886809780676694,0.041002773988477584,0.0,9637,1680
Allantois,Otic placode,6.003207834902046,0.2726755424598795,10.979952092892212,0.03072863217494357,0.0,9637,1357
Allantois,Outflow tract,5.538248016167279,-0.11466445090328185,-3.429584387819121,0.002761803344382092,0.01,9637,586
Allantois,Periocular mesoderm,5.06355941207613,-0.33732912358624006,-11.88211008057264,0.003962608390318738,0.0,9637,798
Allantois,Pharyngeal arch mesenchyme,5.91043452762849,0.002570710782161534,1.2424358810425546,0.023393830692588668,0.0,9637,4598
Allantois,Pharyngeal endoderm,5.280403871393106,-0.3226608026118196,-17.26126575406552,0.005228425938494384,0.0,9637,2292
Allantois,Pharyngeal mesoderm,5.705762062265538,-0.16840687958595138,-10.235779133637198,0.0024857420892428106,0.0,9637,2901
Allantois,Pre-placodal ectoderm,6.141322366186952,0.3162242033671691,18.478987204740243,0.026656555101470983,0.0,9637,3388
Allantois,Prechordal plate,4.467912922875988,-0.22809622277517785,-1.3193609703773326,0.06769625695537829,0.99,9637,38
Allantois,Presomitic mesoderm,6.0451903099427255,-0.14163963723464512,-12.687037305001615,0.02516842968388741,0.0,9637,9179
Allantois,Primordial germ cell,5.097812311763334,0.1538106046356944,2.3136248814294604,0.006633678969869521,0.14,9637,141
Allantois,Respiratory progenitor,5.095573599088037,-0.3333800352374909,-8.814128876107924,0.008270900603794564,0.0,9637,531
Allantois,Right ventricle,5.637403549920684,-0.08352984639670276,-3.396758863869051,0.0004771599119640292,0.01,9637,991
Allantois,Roof plate (anterior),5.525075657134352,-0.06514363336285782,-0.46069239788139565,0.032234219039640716,0.83,9637,384
Allantois,Roof plate (posterior),5.876608450959914,-0.070105216200765,-2.954508517011078,0.00036111254048709006,0.02,9637,1395
Allantois,Sclerotome,5.638292843041627,-0.39063018401219995,-31.28653743473919,0.0014600487993530035,0.0,9637,8569
Allantois,Second heart field (anterior),5.629530449382821,0.06104830866007808,1.5840150841427858,0.0007977829291016747,0.31,9637,420
Allantois,Second heart field (posterior),5.873720887773792,0.1225795201016231,4.3547371167385505,0.013450269150389174,0.76,9637,984
Allantois,Somatic mesoderm,6.6816716547518675,0.46109374985434687,45.1214962465885,0.04750769349526767,0.0,9637,16744
Allantois,Somatic mesoderm (anterior),5.518697636609391,-0.02439500190487583,-0.7392584752224294,0.027714051535299655,0.4,9637,274
Allantois,Somatic mesoderm (tailbud),4.769974884248349,-0.019004043541841337,-0.12875213479537506,0.007132212919426725,0.72,9637,23
Allantois,Somatic motor neuron,4.894199529932565,-0.2413178764523313,-4.035945164172127,0.05039445322165089,0.97,9637,134
Allantois,Spinal cord (cervical),5.708365009154016,-0.45380889771241534,-40.85375474661259,0.007008919373279684,0.0,9637,8692
Allantois,Spinal cord (lumbar),5.710222804860219,-0.2292500830640988,-12.096296049622831,0.0011722274587591358,0.0,9637,3152
Allantois,Spinal cord (thoracic),5.811607819591525,-0.37065423744878007,-37.10164620796861,0.006205557364277405,0.0,9637,12419
Allantois,Spinal cord interneuron progenitor,4.8048020129501126,-0.2735176567066124,-2.3396220823755876,0.013863085391321407,0.22,9637,65
Allantois,Splanchnic mesoderm,7.001751933872041,0.7362390281315175,67.70326553872901,0.029504738240279035,0.0,9637,15340
Allantois,Splanchnic mesoderm (cardiopulmonary),5.801257411565952,0.12674289545717668,3.997798436869315,0.01965901492263137,0.33,9637,893
Allantois,Splanchnic mesoderm (septum transversum),5.859453866516556,0.18165366957783893,5.868429728266104,0.005973987028541454,0.0,9637,701
Allantois,Surface ectoderm (anterior),6.180523351963195,0.42978303304128307,21.730299242208645,0.010231950869662554,0.0,9637,2325
Allantois,Surface ectoderm (posterior),5.988001113392677,0.5409082533385862,10.399196769341017,0.010261496527448512,0.0,9637,224
Allantois,Telencephalon (dorsal),5.722368487455692,-0.3339847956992914,-27.486660007996775,0.005255157816218494,0.0,9637,9362
Allantois,Trigeminal branchiomotor neuron,4.143880761541782,-0.46187912007502147,-2.2649434282687646,0.021005902995697504,0.19,9637,27
Allantois,Trigeminal placode,6.03363416667158,0.20975782419151065,11.600026588598984,0.05134807731216125,0.11,9637,1875
Allantois,Trigeminal sensory neuron,5.634810677135033,0.24049936051060752,5.274626183518844,0.05125029740449935,0.19,9637,268
Allantois,Trunk neural crest,5.758775014794985,0.08012990784996384,1.813649326223351,0.015003657788516794,0.01,9637,917
Allantois,Vagal neural crest,5.887949030823536,0.04187555237644928,2.195493801033669,0.0043869320862647415,0.64,9637,1902
Allantois,Visceral motor neuron,4.887524678124248,-0.29749444636193,-4.907624679891646,0.0277486005143001,0.74,9637,140
Allantois,Yolk sac endothelial cell,5.28499447600323,0.17236494531781657,1.3092442105237496,0.01675747070006016,0.36,9637,60
Amniotic ectoderm,Amniotic ectoderm,9.000000000110449,-7.697546304067751e-15,-7.695895295033334e-05,3.6077238732107605e-28,1.0,1899,1899
Amniotic ectoderm,Anterior mesoderm,5.115032528069037,-0.09793310216664282,-1.4732797885211026,0.013431234963661816,0.53,1899,343
Amniotic ectoderm,Arterial endothelial cell,5.469431123060024,0.1761503312162128,5.237614811944578,0.02816063010336281,0.16,1899,574
Amniotic ectoderm,Atria,5.34981883938141,0.024332641049483666,0.9573626854667316,0.020945688076241392,0.03,1899,908
Amniotic ectoderm,Atrioventricular canal,5.199380680444633,0.019559755202658735,0.47188659876878797,0.0030667716246596094,0.55,1899,391
Amniotic ectoderm,Axial progenitor,5.277909345320146,-0.3992188922257472,-16.16661276550635,0.006064081270111489,0.0,1899,2321
Amniotic ectoderm,Cranial neural crest (anterior),5.354720672628282,-0.21592960146195317,-8.965655634837823,4.928904493614332e-05,0.0,1899,3419
Amniotic ectoderm,Cranial neural crest (posterior),5.224453691168213,-0.21877391967320362,-8.659910816710777,0.007342668625584569,0.0,1899,2121
Amniotic ectoderm,Dermomyotome,5.29892378079582,-0.4920907979041944,-25.554076189413767,0.006617020095991315,0.0,1899,11171
Amniotic ectoderm,Diencephalon,5.12579497634093,-0.438663005686647,-16.448314299598508,0.01743707282077221,0.0,1899,2914
Amniotic ectoderm,Dl2-6 interneuron,4.331960575207921,-0.2267935453146356,-1.829117469176577,0.01617784920484317,0.78,1899,49
Amniotic ectoderm,Endocardial cell,5.0426379593070285,-0.16230478678216867,-3.3302617956400504,0.005208753495401702,0.06,1899,367
Amniotic ectoderm,Endothelial cell,5.45894448443778,-0.11809854396923185,-3.9933205215760452,0.0016897887627474364,0.0,1899,1344
Amniotic ectoderm,Endothelial progenitor,5.619489042848755,-0.20095821063544594,-8.516762888389298,0.021035845316165005,0.0,1899,4455
Amniotic ectoderm,Epibranchial placode,6.139360881922712,0.7619157789200205,29.718502501237804,0.03353949145933722,0.0,1899,2681
Amniotic ectoderm,Epibranchial sensory neuron,5.128497400822873,0.32385425185275657,4.269652335729059,0.07497842680263868,0.88,1899,124
Amniotic ectoderm,Epicardium,4.843849733078946,0.04941730696372589,0.28805323410049277,0.027346045924185117,0.35,1899,179
Amniotic ectoderm,Epidermal progenitor (anterior),5.510266657275945,0.7765281432138366,10.252707000927105,0.11990260791180751,0.01,1899,157
Amniotic ectoderm,Epidermal progenitor (posterior),6.391369301250882,0.8536167832782539,42.92246533815353,0.004819570464992001,0.0,1899,6469
Amniotic ectoderm,Extraembryonic mesoderm,5.425615131548817,0.05402769357729179,2.8332424792019317,0.022488003317459693,0.0,1899,4702
Amniotic ectoderm,Eye field,5.108008659899325,-0.41692602846249355,-15.324570363167295,0.01225262130600345,0.0,1899,2922
Amniotic ectoderm,Facial branchiomotor neuron,4.159348992759194,-0.4097982683638186,-3.26637967954887,0.009745487372246424,0.0,1125,43
Amniotic ectoderm,Floor plate (anterior),4.9107896073436645,-0.4162848602212952,-14.219041746475353,0.001962036452154303,0.0,1899,1537
Amniotic ectoderm,Floor plate (posterior),4.960064318521174,-0.3783786956395809,-13.362139241099028,0.0022265594027034274,0.0,1899,1929
Amniotic ectoderm,Foregut,4.86859897243723,-0.14183077144456865,-4.583774438601782,0.01695323154375091,0.69,1899,977
Amniotic ectoderm,Frontonasal mesenchyme,5.409915438222673,-0.1261733605958947,-5.372404045369014,0.001666182814728768,0.0,1899,4202
Amniotic ectoderm,Head paraxial mesoderm,5.259881724603104,-0.2989604773234828,-16.40803954869717,0.004090426301396488,0.0,1899,10089
Amniotic ectoderm,Hemogenic endothelium,5.067264847189668,0.28477914657804515,2.6230579669351477,0.11795458929183125,0.44,1899,73
Amniotic ectoderm,Hindbrain (isthmic organizer),5.138898185677417,-0.48355775543105395,-19.55885642065972,0.007508183351515207,0.0,1899,2376
Amniotic ectoderm,Hindbrain (r1),5.2212539836902705,-0.491449599351587,-23.001705201233335,0.012631407958514852,0.0,1899,6335
Amniotic ectoderm,Hindbrain (r2-r4),5.262986120113598,-0.5083239497872153,-25.500873177035384,0.011826990864738313,0.0,1899,7748
Amniotic ectoderm,Hindbrain (r5-r8),5.250422514280198,-0.5349510286753457,-22.701227731063128,0.011932797848965275,0.0,1899,5781
Amniotic ectoderm,Hindgut,4.889123933764915,-0.18489270395155236,-6.566785859774012,0.009885619411443435,0.02,1899,1110
Amniotic ectoderm,Hypaxial myogenic progenitor,4.258963268522661,-0.05768399846975125,-0.4148864777352782,0.0008508906716511912,0.96,1125,23
Amniotic ectoderm,Hypothalamus,5.0557800262586925,-0.4209226619755852,-17.372343535277604,0.005677627091550558,0.0,1899,2956
Amniotic ectoderm,Inflow tract,5.4359709820823285,0.028011656530171198,0.9350049112222285,0.003813487952192567,0.39,1899,1444
Amniotic ectoderm,Intermediate mesoderm (nephrogenic),5.27826638907337,-0.36418024580654834,-16.955832195539212,0.007432928005087066,0.0,1899,2580
Amniotic ectoderm,Juxtacardiac field,5.196706554020731,-0.11609070614434162,-2.9634943356482677,0.018319143186302844,0.41,1899,965
Amniotic ectoderm,Left ventricle,5.183601179616981,-0.15240924486333687,-5.469526041977008,0.0008661532340601137,0.0,1899,1359
