source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Amniotic ectoderm,Juxtacardiac field,4.441604000428444,-0.03723578258109791,0.08311911748956897,0.12460137539998786,0.8,101,126
Amniotic ectoderm,Lateral plate mesoderm,5.160126845216826,0.06721188380148657,1.0558165656195717,0.01628799127984211,0.48,101,1118
Amniotic ectoderm,Midbrain,4.955685067736617,-0.21065979343102992,-3.2624734941787983,0.009771033331598176,0.04,68,1053
Amniotic ectoderm,Nascent somite,4.964021477883716,-0.12721727866627988,-1.8599546391750248,0.014723359248468,0.94,101,1211
Amniotic ectoderm,Notochord,4.515703344296547,-0.059985348471942736,-0.29123160756233113,0.05524969549723209,0.97,101,117
Amniotic ectoderm,Prechordal plate,4.2225999918983055,0.04165926579280758,0.10844549763309302,0.01568920213912684,0.7,101,42
Amniotic ectoderm,Presomitic mesoderm,4.915102586232028,-0.21810047959670284,-3.183941521932391,0.04573340472600329,0.72,101,955
Amniotic ectoderm,Primitive streak,4.895974363704817,-0.057226307245182774,-0.8071681261828273,0.026957703383677943,0.22,101,426
Amniotic ectoderm,Second heart field,4.792528517571413,-0.1715106864171716,-2.0637619560293072,0.049364481770636896,0.94,101,681
Amniotic ectoderm,Spinal cord,4.95821902639133,-0.29354286447809486,-4.810700321415303,0.03735585981509506,0.0,101,2012
Amniotic ectoderm,Surface ectoderm,5.449815736883848,0.36717872497088305,4.924010266128208,0.0974031352287798,0.02,101,1199
Anterior mesoderm,Anterior mesoderm,8.0,0.0,0.0,0.0,1.0,1060,1060
Anterior mesoderm,Axial progenitor,5.7291797744146855,-0.13133000652072932,-5.2093201814136885,0.0025803873881064194,0.08,1060,982
Anterior mesoderm,Cranial neural crest,5.368313631411353,-0.18830148486247467,-5.234992245480819,,0.0,490,147
Anterior mesoderm,Endothelial progenitor,6.1742044631192385,0.47044095270891556,13.454124366064155,0.03867631858068741,0.0,1060,416
Anterior mesoderm,Extraembryonic mesoderm,5.686036440251204,-0.05499119365853892,-1.854201233142567,0.002083051848779262,0.9,1060,713
Anterior mesoderm,First heart field,5.595132594926266,0.2291719556412657,5.00202768117981,0.013174992745457399,0.0,1060,429
Anterior mesoderm,Forebrain,5.78665187552908,-0.13070842017955897,-5.320823430930614,0.0018371869787022449,0.0,1060,1586
Anterior mesoderm,Gut,5.6662483668034795,0.11185302399958452,2.9572042992222425,0.010778680210338908,0.16,1060,610
Anterior mesoderm,Hindbrain,5.732111744035168,-0.15661152705787126,-6.287151698523039,0.006483812974281957,0.01,1060,985
Anterior mesoderm,Intermediate mesoderm,5.737130259416742,-0.056700936448751925,-1.9198860358836949,0.0011085959849064947,0.46,1060,709
Anterior mesoderm,Juxtacardiac field,5.272036970765249,0.05836218289013632,1.3290244162655194,0.0073154599061435194,0.98,1060,126
Anterior mesoderm,Lateral plate mesoderm,5.8940580212317855,0.07159043746984277,1.8528647047417284,0.006770412830485621,0.34,1060,1118
Anterior mesoderm,Midbrain,5.680076376287988,-0.15674798710717885,-7.025641187746433,0.00013284666428503965,0.0,856,1053
Anterior mesoderm,Nascent somite,6.069987694788746,0.25490521131717464,10.075947753510023,0.0006793750200759502,0.0,1060,1211
Anterior mesoderm,Notochord,5.586153066778416,0.27723700543577046,3.486211651528117,0.055450149839783205,0.04,1060,117
Anterior mesoderm,Prechordal plate,4.985686473296398,0.07930955762809273,0.3775803769447868,0.09669534904006451,0.71,1060,42
Anterior mesoderm,Presomitic mesoderm,5.855822064598211,-0.0041552678476959315,-0.21081311099192504,0.005023026605753123,0.11,1060,955
Anterior mesoderm,Primitive streak,5.543793366407754,-0.12770322887842145,-3.28480586205815,0.0036397643010191304,0.11,1060,426
Anterior mesoderm,Second heart field,6.1748110578498965,0.48009205789267134,15.898735088898817,0.0014436459753228452,0.0,1060,681
Anterior mesoderm,Spinal cord,5.865334841564064,-0.11464087808680201,-5.647027773383976,0.005098683945305168,0.06,1060,2012
Anterior mesoderm,Surface ectoderm,5.632290882338599,-0.1833475365734758,-7.361035567725587,0.003268236461968269,0.0,1060,1199
Axial progenitor,Axial progenitor,8.0,-8.881784197001252e-16,-8.88154754503536e-06,2.3665827156630354e-30,1.0,982,982
Axial progenitor,Cranial neural crest,5.843362324215882,0.09609264909416648,3.007005779812224,,0.01,541,147
Axial progenitor,Endothelial progenitor,5.611199844985724,-0.21243430734403912,-6.074136540840794,0.0011507084079767514,0.0,982,416
Axial progenitor,Extraembryonic mesoderm,5.672949425466304,-0.1866611127113913,-5.776345807694352,0.0030125386993653603,0.0,982,713
Axial progenitor,First heart field,5.1886849047113595,-0.3002770625525943,-5.634926936683018,0.047510709712258334,0.0,982,429
Axial progenitor,Forebrain,6.159972057369803,0.12373287496645939,5.194395107776829,0.005834649935942762,0.07,982,1586
Axial progenitor,Gut,5.566614608703191,-0.09929637178317503,-4.045850683777847,0.02801055736027983,0.64,982,610
Axial progenitor,Hindbrain,6.163887688097007,0.15768706944961478,5.544907574962717,0.005373437374557798,0.0,982,985
Axial progenitor,Intermediate mesoderm,6.034625069268215,0.12083718044995113,4.310483777883836,0.0027249832318520487,0.15,982,709
Axial progenitor,Juxtacardiac field,5.213264838956693,-0.11695202159097089,-2.196409488100246,0.0062511068134181,0.88,982,126
Axial progenitor,Lateral plate mesoderm,5.878570437615612,-0.05951595460585294,-2.2581009209172627,0.0013677042119293315,0.58,982,1118
Axial progenitor,Midbrain,6.068727844287338,0.09295388475424149,4.708380436015247,0.0020079723320109537,0.02,818,1053
Axial progenitor,Nascent somite,5.947820016751976,0.013419511137686394,0.2227321499538871,0.001290750003370844,0.48,982,1211
Axial progenitor,Notochord,5.346192024188249,-0.07198497143160942,-1.5395936416490048,0.02799747844609386,0.8,982,117
Axial progenitor,Prechordal plate,5.046900601408459,0.02193146296378205,-0.05141393584474233,0.02042319795472953,0.53,982,42
Axial progenitor,Presomitic mesoderm,6.203564439020945,0.22616573573772283,8.959306100676258,8.1551636177783e-05,0.0,982,955
Axial progenitor,Primitive streak,6.028819848952057,0.23096869326425087,6.3777843511548165,0.013012820215652244,0.0,982,426
Axial progenitor,Second heart field,5.709828397495234,-0.10166068651301252,-3.2664460555527515,0.0017124716741819775,0.1,982,681
Axial progenitor,Spinal cord,6.469616048035974,0.3749717688956024,17.343789376973792,0.00040540497484516737,0.0,982,2012
Axial progenitor,Surface ectoderm,5.987728773276376,0.053645421584448925,2.182233497957415,0.003173955477762172,0.62,982,1199
Cranial neural crest,Cranial neural crest,7.999999999999996,-3.552713678800501e-15,-3.552587465539661e-05,,1.0,147,147
