source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Allantoic endothelial progenitor,Somatic mesoderm,6.008469828280181,0.15951691891899275,3.5959642285936,0.0065557093154787185,0.0,463,2132
Allantoic endothelial progenitor,Spinal cord (cervical),5.516722735125924,-0.3694888397895477,-10.622776290887037,9.063881831225872e-05,0.0,463,2173
Allantoic endothelial progenitor,Spinal cord (thoracic),5.582936408223823,-0.3499510907505048,-10.62951331046391,0.0025149007298307475,0.0,463,3492
Allantoic endothelial progenitor,Splanchnic mesoderm,6.338487778636619,0.43170091289225737,12.477072724495386,0.020724375135732057,0.0,463,4186
Allantoic endothelial progenitor,Splanchnic mesoderm (cardiopulmonary),4.6223704382112,-0.016135541827751492,0.3306049058698708,0.05215337601414759,0.44,463,23
Allantoic endothelial progenitor,Splanchnic mesoderm (septum transversum),5.469582749706177,0.2807728916072305,3.9518698284743103,0.015518845777409883,0.0,463,154
Allantoic endothelial progenitor,Surface ectoderm (anterior),5.761371113323438,0.27874607663411916,7.393878292722527,0.060408108621584494,0.95,463,693
Allantoic endothelial progenitor,Surface ectoderm (posterior),5.741364212186679,0.2535108427771397,7.359909257035014,0.07407893980601164,0.51,463,669
Allantoic endothelial progenitor,Telencephalon (dorsal),5.596457841499064,-0.29867994266149633,-7.786122347776311,0.002847408934774271,0.0,463,4490
Allantoic endothelial progenitor,Trunk neural crest,4.810877846843561,0.21316675466843135,1.1669383634854305,0.036137032866769316,0.75,463,22
Allantoic endothelial progenitor,Vagal neural crest,5.201004424318739,-0.08517292430513586,-2.158085085820888,0.04446344847827359,0.89,463,176
Allantois,Allantois,8.5,0.0,0.0,0.0,1.0,2220,2220
Allantois,Amniotic ectoderm,6.042627984894857,0.6210309736441214,12.54251591087415,0.013197624257080022,0.0,2220,317
Allantois,Anterior mesoderm,5.541856094951367,-0.15446479851063089,-5.895288917990385,0.01662345239378157,0.48,2220,667
Allantois,Arterial endothelial cell,5.613844234556821,0.21371178373839003,4.041232380719095,0.01423889927487899,0.38,2220,149
Allantois,Atria,5.484096825839736,0.2616038023699983,3.5474106571949258,0.014689342655099663,0.06,2220,92
Allantois,Atrioventricular canal,5.4552184082811594,0.03340151239423772,1.5939335825986618,0.036880482226521065,0.05,2220,211
Allantois,Axial progenitor,5.73753508001361,-0.21367069277183828,-7.927241674681706,0.005279858096536124,0.0,2220,1269
Allantois,Cranial neural crest (anterior),5.915165421080457,-0.02052613704732309,-2.24344308573875,0.00827407290155934,0.02,2220,3191
Allantois,Cranial neural crest (posterior),5.632427999442739,-0.031743032617992974,-0.7806939847102542,0.0032003359558657844,0.44,2220,476
Allantois,Dermomyotome,5.737820762423591,-0.24138103620298956,-11.985726523804125,0.006422081547847131,0.0,2220,2561
Allantois,Diencephalon,5.221282477063854,-0.2736789369627785,-4.534906346243328,0.004835426539497091,0.0,2220,169
Allantois,Endocardial cell,5.438609011929631,0.029732932454746102,0.4120629854462166,0.02027165182110199,0.3,2220,151
Allantois,Endothelial cell,5.378122952019676,0.11562876310027488,2.2001036691606823,0.017965912821752587,0.83,2220,99
Allantois,Endothelial progenitor,6.227839020187145,0.2717755956627492,10.165724183609624,0.007444438892793783,0.0,2220,1091
Allantois,Epibranchial placode,5.883771398505623,0.4130803085951265,10.216360778626196,0.004260433416901088,0.0,2220,330
Allantois,Extraembryonic mesoderm,5.706145373296276,0.17633780797577683,5.562401172374822,0.004813038403797888,0.02,2220,556
Allantois,Eye field,5.289955402475145,-0.20769987858883443,-2.9607392870935207,0.0034526315201570796,0.0,2220,146
Allantois,Floor plate (anterior),5.342764908216384,-0.2774356875753267,-8.295774827114782,0.0010308740084045537,0.0,2220,600
Allantois,Floor plate (posterior),5.215068321218387,-0.3152264442565113,-7.684707461494011,0.006318605208161328,0.0,2220,357
Allantois,Foregut,5.131581944764107,-0.2993447553065683,-7.930647312352303,0.0022879585007817725,0.0,2220,477
Allantois,Frontonasal mesenchyme,5.399218467181107,0.11671385792899303,1.3154197535407715,0.0017877887977732682,0.26,1850,57
Allantois,Head paraxial mesoderm,5.729756828935794,-0.17580294264157428,-8.971971330871577,0.006322907992888909,0.0,2220,3441
Allantois,Hindbrain (isthmic organizer),5.64031465063763,-0.3340714612821862,-14.606516015623038,0.0008683815150011748,0.0,2220,1531
Allantois,Hindbrain (r1),5.675096754737612,-0.3296517730034732,-15.155576663249747,0.002945974874364803,0.0,2220,2128
Allantois,Hindbrain (r2-r4),5.744987073685632,-0.2907072605264567,-13.538542695868536,0.00022481657592068527,0.0,2220,2189
Allantois,Hindbrain (r5-r8),5.69641390127245,-0.29426874965055144,-11.957464884543962,0.004690018592792153,0.0,2220,1457
Allantois,Hindgut,5.0478070866161895,-0.22893373935767544,-4.081165021238067,0.05579089670869484,0.32,2220,247
Allantois,Hypothalamus,5.406683827786229,-0.3300761724911145,-10.42672328062154,0.0012363597355993516,0.0,2220,765
Allantois,Intermediate mesoderm,5.732151352258959,-0.1990865704703726,-7.985375091308044,0.0033065447011913648,0.0,2220,1173
Allantois,Juxtacardiac field,5.27892550431869,-0.13754171876460694,-1.4013609161818732,0.04504669515100212,0.6,2220,195
Allantois,Left ventricle,5.452559455805402,-0.11310666096006106,-2.8028636158132154,0.015239011409039714,0.34,2220,493
Allantois,Midbrain,5.685847998563706,-0.35146438819251397,-17.968955199615632,1.5790544950361407e-05,0.0,2220,2940
Allantois,Midgut,5.150994785549143,-0.2390686448230633,-5.801890319644386,0.0422141761184915,0.88,2220,362
Allantois,Nascent somite,5.5150995691216655,-0.3285675508912019,-12.542831300785963,0.0016182718421867838,0.0,2220,1056
Allantois,Notochord,5.111438477861692,-0.3105664236905679,-6.671677261471207,0.007871506366658362,0.0,2220,288
Allantois,Olfactory placode,5.676711165744332,0.08561287252058492,2.0508577802149524,0.0023557366871963577,0.29,2220,317
Allantois,Otic placode,5.715259298223956,0.21157791542342697,4.525387159757522,0.0014644107713711102,0.0,2220,246
Allantois,Periocular mesoderm,5.359977869254412,-0.0640724773125072,-1.5884077407785053,0.017806721583460965,0.35,2220,430
Allantois,Pharyngeal endoderm,5.290074973265218,-0.2903290250432204,-11.027224494162576,0.008898950726883792,0.0,2220,1138
Allantois,Pharyngeal mesoderm,5.807910588300666,0.010371285722110398,-0.28695613434921885,0.015961596605742197,0.54,2220,1100
Allantois,Pre-placodal ectoderm,6.004801250846117,0.20217530655159402,7.061851197266544,0.001019412286346563,0.0,2220,1022
Allantois,Prechordal plate,4.944083471850147,-0.1442960724865614,-2.064037827182801,0.0052678903787616495,0.38,2220,102
Allantois,Presomitic mesoderm,5.8490455952265235,-0.21395929056670226,-11.148385161216089,0.008970437097400821,0.0,2220,3260
Allantois,Right ventricle,5.583596734626892,-0.06525743574120035,-1.3045018998607372,0.03710151601954508,0.12,2220,696
Allantois,Roof plate (posterior),5.754783299393449,-0.00044399364719627243,-0.5420715839160019,0.018902876368304906,0.17,2220,450
Allantois,Sclerotome,5.583149170294901,-0.24131151983155105,-9.920468481021404,0.0026074954444524536,0.0,2220,1380
Allantois,Second heart field (anterior),5.74031672335553,0.034432822768539616,1.1726988866717771,0.0015829275827755752,0.74,2220,703
Allantois,Second heart field (posterior),5.969624412814945,0.19522175570579492,9.103350310936765,0.008391268748663068,0.0,2220,1220
Allantois,Somatic mesoderm,6.13763822636792,0.14297343575402235,6.201466053332691,0.003946952570147051,0.0,2220,2132
Allantois,Spinal cord (cervical),5.694651411688361,-0.33699659810761773,-16.391994241650032,0.002767336009188934,0.0,2220,2173
Allantois,Spinal cord (thoracic),5.784926744686447,-0.2921033736538072,-17.104281381855568,0.004009770509659873,0.0,2220,3492
Allantois,Splanchnic mesoderm,6.691179522223671,0.6323201176389542,34.50919200444159,0.018687390100329646,0.0,2220,4186
Allantois,Splanchnic mesoderm (cardiopulmonary),4.6810785751228146,-0.0852988212843826,-0.18763734593166478,0.060543384953635836,0.56,2220,23
Allantois,Splanchnic mesoderm (septum transversum),5.642695899435739,0.29912018251482103,4.654858042337444,0.010323173103930931,0.0,2220,154
Allantois,Surface ectoderm (anterior),6.007664762802008,0.37777577241200344,11.780114804425288,0.0007180813504737855,0.0,2220,693
Allantois,Surface ectoderm (posterior),6.088042670032089,0.4447727843133788,14.803885211030385,0.0018830583288574564,0.0,2220,669
Allantois,Telencephalon (dorsal),5.754265599674615,-0.28382823155337267,-15.703326757473823,0.002828652080532814,0.0,2220,4490
Allantois,Trunk neural crest,4.867926361847899,0.11872584038174298,0.8561011844657808,0.010561011573526492,0.75,2220,22
Allantois,Vagal neural crest,5.467649683764122,0.02242139659009516,-1.4610375360029793,0.06689020308923416,0.11,2220,176
Amniotic ectoderm,Amniotic ectoderm,8.5,0.0,0.0,0.0,1.0,317,317
Amniotic ectoderm,Anterior mesoderm,5.2243703444798015,-0.17061896347886898,-4.1379739959977,0.016741459448209123,0.88,317,667
Amniotic ectoderm,Arterial endothelial cell,5.323194766909983,0.23131455482864252,2.6207926255180514,0.01192035283578485,0.12,317,149
Amniotic ectoderm,Atria,5.150447307059767,0.22557876921131292,1.948910850787426,0.030066552290748783,0.21,317,92
Amniotic ectoderm,Atrioventricular canal,5.247884069513849,0.12407199820916077,1.4047812610969979,0.009958138553862038,0.25,317,211
Amniotic ectoderm,Axial progenitor,5.4330005757697135,-0.2006932679025383,-4.587661584733849,0.0002892121082630224,0.16,317,1269
Amniotic ectoderm,Cranial neural crest (anterior),5.634377742863227,0.014520043393517016,-1.0514455920495027,0.02296801496807507,0.84,317,3191
Amniotic ectoderm,Cranial neural crest (posterior),5.4227395706476615,0.06329175004277943,-0.4627460212291143,0.04750329719269945,0.51,317,476
Amniotic ectoderm,Dermomyotome,5.495120309945533,-0.1791613639861304,-4.937064342960083,0.016106224794608045,0.8,317,2561
Amniotic ectoderm,Diencephalon,4.817460391612357,-0.3861749200409171,-4.148475703787695,0.06766741980667623,0.0,317,169
Amniotic ectoderm,Endocardial cell,5.165343507820017,0.06885056997500734,0.7097428134175686,0.030321244682531025,0.53,317,151
Amniotic ectoderm,Endothelial cell,5.2247366301960065,0.29552100035605494,3.1506320553078986,0.005998014245320573,0.31,317,99
Amniotic ectoderm,Endothelial progenitor,5.735509442231731,0.08190886500585481,0.8661740586082729,0.01460129947650016,0.66,317,1091
Amniotic ectoderm,Epibranchial placode,5.983437739705475,0.8012320514146157,11.216987593043045,0.06683387902129825,0.0,317,330
Amniotic ectoderm,Extraembryonic mesoderm,5.385461753321894,0.1661683616371361,3.299865195447247,0.003999121570660947,0.39,317,556
Amniotic ectoderm,Eye field,5.023838683985687,-0.153366293854423,-1.69324240436493,2.273697574904304e-05,0.43,317,146
Amniotic ectoderm,Floor plate (anterior),5.071112618950264,-0.244352435031149,-3.5331312642396004,0.012088543245211868,0.0,317,600
Amniotic ectoderm,Floor plate (posterior),4.980004384944891,-0.24395721831347958,-3.977929942389403,0.005230661841680602,0.04,317,357
Amniotic ectoderm,Foregut,4.96073854608711,-0.16938672190034273,-2.0985579716986704,0.029271614422751467,0.27,317,477
Amniotic ectoderm,Frontonasal mesenchyme,5.0783955005248025,0.004399160503779864,0.16602232418201351,0.001048611832849852,0.94,304,57
Amniotic ectoderm,Head paraxial mesoderm,5.513925862154607,-0.08251407727163211,-3.5082478355956863,0.025924543164252533,0.46,317,3441
Amniotic ectoderm,Hindbrain (isthmic organizer),5.3468744467140565,-0.31943109682635323,-7.234460186930659,0.011190698058983218,0.0,317,1531
Amniotic ectoderm,Hindbrain (r1),5.360118485505022,-0.3381710843905603,-7.414373681857579,0.01075792626583712,0.0,317,2128
Amniotic ectoderm,Hindbrain (r2-r4),5.40316111177336,-0.3307687186381303,-6.891257887874237,0.012569221487864914,0.0,317,2189
Amniotic ectoderm,Hindbrain (r5-r8),5.417041203376776,-0.27394395559743057,-6.119365508146351,0.004172075619254091,0.01,317,1457
Amniotic ectoderm,Hindgut,4.937137747819894,-0.026938314454034717,0.958529439424726,0.11384347530933918,0.08,317,247
Amniotic ectoderm,Hypothalamus,4.994081585167017,-0.43605223143732214,-7.607547991904265,0.014824308261386877,0.0,317,765
Amniotic ectoderm,Intermediate mesoderm,5.378170733200065,-0.24068388901284057,-4.912940226617643,0.003606442562508831,0.05,317,1173
Amniotic ectoderm,Juxtacardiac field,4.986977290237754,-0.1153512815437372,0.29043607227101664,0.12276326985147484,0.13,317,195
Amniotic ectoderm,Left ventricle,5.153753037588746,-0.11675561612839225,-0.6338212174819048,0.06174190893725317,0.01,317,493
Amniotic ectoderm,Midbrain,5.365910208735272,-0.3595686318971758,-7.2063806392215595,0.01141464971601147,0.0,317,2940
Amniotic ectoderm,Midgut,5.037052586561696,-0.057020268277403474,-0.7208136632734284,0.039395674654327376,0.33,317,362
Amniotic ectoderm,Nascent somite,5.222078170479391,-0.31145712336307546,-6.280034473930248,0.014810456797140773,0.0,317,1056
Amniotic ectoderm,Notochord,4.806553052677933,-0.3113933262905322,-3.3262028516898483,0.057408084838321355,0.02,317,288
Amniotic ectoderm,Olfactory placode,5.469199828674772,0.17460088758223571,2.7700900790840044,0.006494432479029905,0.53,317,317
Amniotic ectoderm,Otic placode,5.535425867587403,0.32987337362160246,4.607987234407845,0.006175683481157351,0.0,317,246
Amniotic ectoderm,Periocular mesoderm,4.948136541263501,-0.1674912355441549,-1.3839212555120026,0.07291813525846634,0.02,317,430
Amniotic ectoderm,Pharyngeal endoderm,5.132285154422976,-0.13812105536856625,-1.8094867339308067,0.03713792685988304,0.47,317,1138
Amniotic ectoderm,Pharyngeal mesoderm,5.507687346296635,0.017146933867317433,-0.32217679916204034,0.0175425269457761,0.37,317,1100
Amniotic ectoderm,Pre-placodal ectoderm,5.820976936801276,0.33123302156456774,7.502213783384003,0.027249365302546194,0.1,317,1022
Amniotic ectoderm,Prechordal plate,4.674755890049002,-0.11169763425249209,-1.4737975880328618,0.0044924125623041315,0.9,317,102
Amniotic ectoderm,Presomitic mesoderm,5.535969516602698,-0.21758634798769153,-4.633238768252453,0.005909300756573807,0.0,317,3260
Amniotic ectoderm,Right ventricle,5.342954045330565,-0.00647881779743494,1.2230887021705714,0.052151949167827054,0.8,317,696
Amniotic ectoderm,Roof plate (posterior),5.364473204698637,-0.08725190114578989,-2.106373295060865,0.005180016385656064,0.99,317,450
Amniotic ectoderm,Sclerotome,5.331882417779901,-0.18915109570988045,-4.769042085948693,0.009646121251277194,0.53,317,1380
Amniotic ectoderm,Second heart field (anterior),5.46136837415462,0.05783748996234076,-0.40357324724546845,0.049540602441152805,0.55,317,703
Amniotic ectoderm,Second heart field (posterior),5.711139580259892,0.24436194256191465,5.595601283504609,0.0009845803350857865,0.03,317,1220
Amniotic ectoderm,Somatic mesoderm,5.855236511097849,0.16173206547336783,1.9304310897730332,0.049190462107652384,0.48,317,2132
Amniotic ectoderm,Spinal cord (cervical),5.407522319948519,-0.31074869894407087,-6.8988468847431745,0.005120949258385271,0.0,317,2173
Amniotic ectoderm,Spinal cord (thoracic),5.490754683813974,-0.2842301906536502,-6.783815780542736,0.0024463598402417845,0.01,317,3492
Amniotic ectoderm,Splanchnic mesoderm,6.0088713286189686,0.255045616830909,4.679247816657647,0.04293542814046646,0.0,317,4186
